Applicant_ID,Name,Age,Education,Employment_Type,Employment_Years,Dependents,Marital_Status,Annual_Income,Monthly_Expenses,Existing_Loans,Existing_EMI,Savings_Balance,Asset_Value,Credit_Score,Credit_History_Years,Previous_Default,Number_of_Credit_Accounts,Late_Payments,Loan_Amount_Requested,Loan_Term_Months,Loan_Purpose,Monthly_Income,DTI_Ratio,Loan_to_Income,Disposable_Income,Loan_Status,Default_Status
APP_00143,Mr. Tyler Martin MD,40,Diploma,Self-Employed,7,4,Single,620892,28011,0,0,167969,2005426,712,19,1,6,0,248337,48,Home,51741.0,0.0,0.4,23730.0,Rejected,0
APP_00144,Dana Estes,60,High School,Salaried,22,2,Single,193270,4908,3,7247,97676,263124,663,6,0,7,4,179983,84,Education,16105.83,45.0,0.931,3950.83,Rejected,0
APP_00145,Brian Joyce,60,Graduate,Salaried,22,0,Married,642663,24116,4,24099,211040,1954879,804,19,0,4,1,244242,120,Business,53555.25,45.0,0.38,5340.25,Approved,0
APP_00146,Madison Ferguson,29,Graduate,Salaried,2,3,Single,586629,24488,1,14151,129689,314261,655,1,1,1,0,567398,12,Personal,48885.75,28.95,0.967,10246.75,Rejected,1
APP_00147,Jeremiah Baxter,58,High School,Business Owner,29,2,Single,1104695,27617,4,41426,260091,4138482,650,3,1,2,0,991472,12,Home,92057.92,45.0,0.898,23014.92,Rejected,0
APP_00148,Charles Shaw,42,Graduate,Self-Employed,9,1,Single,332890,9204,0,0,92786,438121,639,8,1,2,6,181931,36,Medical,27740.83,0.0,0.547,18536.83,Rejected,1
APP_00149,Jeffrey Dunn,22,Graduate,Salaried,1,4,Married,860899,18634,4,32283,211092,1103579,735,3,0,1,1,317449,60,Business,71741.58,45.0,0.369,20824.58,Approved,1
APP_00150,Robert Jones,53,Graduate,Contract,7,2,Single,454775,12616,1,12074,99913,1299953,638,21,0,5,5,224243,84,Medical,37897.92,31.86,0.493,13207.92,Rejected,1
APP_00151,Emma Burnett,31,Diploma,Salaried,1,2,Married,955909,21293,3,35846,441343,2543653,850,6,0,2,1,440702,60,Vehicle,79659.08,45.0,0.461,22520.08,Approved,1
APP_00152,Dana Lawrence,48,Diploma,Salaried,7,0,Married,419713,9268,1,7005,146315,567581,695,24,0,6,0,317290,48,Medical,34976.08,20.03,0.756,18703.08,Rejected,0
APP_00153,Ryan Wheeler,40,Graduate,Salaried,15,0,Married,676557,23190,3,25370,210780,1653140,598,20,0,6,4,564210,84,Medical,56379.75,45.0,0.834,7819.75,Rejected,1
APP_00154,Timothy Hernandez,24,Graduate,Salaried,2,2,Married,778729,25711,3,20437,328721,1389628,638,6,0,5,1,895060,24,Business,64894.08,31.49,1.149,18746.08,Rejected,0
APP_00155,Laurie Jordan DVM,28,Diploma,Contract,5,3,Married,213828,3877,3,8018,36552,209435,673,1,0,1,0,272463,24,Personal,17819.0,45.0,1.274,5924.0,Approved,0
APP_00156,Danny Carrillo,37,Postgraduate,Salaried,12,2,Single,836908,23248,4,31384,16352,1767113,703,2,0,2,3,469375,84,Vehicle,69742.33,45.0,0.561,15110.33,Approved,0
APP_00157,Paula Jimenez,64,High School,Self-Employed,34,0,Married,934313,41192,3,35036,127307,3188327,680,18,0,1,1,960151,84,Business,77859.42,45.0,1.028,1631.42,Approved,0
APP_00158,Charles Lucas,65,Diploma,Salaried,1,2,Single,590085,18481,2,22128,256160,1182110,686,7,0,2,0,653229,84,Education,49173.75,45.0,1.107,8564.75,Rejected,1
APP_00159,George Wolfe,65,Graduate,Salaried,3,4,Married,767841,23637,0,0,175843,2436315,566,16,0,8,0,764450,36,Education,63986.75,0.0,0.996,40349.75,Approved,0
APP_00160,Angela Doyle,21,Graduate,Business Owner,0,4,Married,1055671,18387,3,31446,201168,3020715,599,3,0,4,3,572659,48,Vehicle,87972.58,35.75,0.542,38139.58,Rejected,1
APP_00161,Leslie Jones,50,High School,Salaried,13,2,Married,562958,9771,4,21110,117193,897978,622,2,0,4,0,50000,36,Medical,46913.17,45.0,0.089,16032.17,Rejected,1
APP_00162,Micheal Garrison,33,Graduate,Salaried,9,2,Married,643237,21340,3,12988,147762,1243385,610,8,1,5,0,370647,84,Home,53603.08,24.23,0.576,19275.08,Rejected,0
APP_00163,Mary Pena,39,Diploma,Salaried,4,2,Married,953419,25527,1,5965,334893,2308953,683,4,0,6,0,387280,60,Personal,79451.58,7.51,0.406,47959.58,Approved,0
APP_00164,Michelle Cooper,40,Graduate,Business Owner,17,4,Single,1069177,40832,4,35533,360189,0,776,21,0,5,0,765340,24,Medical,89098.08,39.88,0.716,12733.08,Approved,0
APP_00165,Lynn Ramirez,59,Postgraduate,Self-Employed,0,2,Married,511920,19959,1,16929,101590,1740732,721,12,0,3,1,546758,24,Personal,42660.0,39.68,1.068,5772.0,Approved,1
APP_00166,Mathew Gonzales,62,Diploma,Self-Employed,21,0,Married,851260,15304,0,0,51799,3569815,773,16,0,4,0,876376,36,Business,70938.33,0.0,1.03,55634.33,Approved,0
APP_00167,Anne Bates,32,Graduate,Salaried,6,4,Single,685334,18237,1,7427,123584,1804557,680,13,0,4,2,1011632,60,Business,57111.17,13.0,1.476,31447.17,Approved,1
APP_00168,Carolyn Smith,60,High School,Salaried,13,3,Single,521800,18818,4,19567,150760,1720153,549,20,0,7,4,713682,120,Business,43483.33,45.0,1.368,5098.33,Rejected,1
APP_00169,Richard Morrison,52,Postgraduate,Contract,4,0,Married,433439,15646,4,16253,207720,592821,685,11,0,7,4,50000,60,Vehicle,36119.92,45.0,0.115,4220.92,Rejected,1
APP_00170,Dominique Barnes,53,Graduate,Salaried,26,3,Married,643703,23882,0,0,161834,2465380,737,25,0,6,0,955549,60,Vehicle,53641.92,0.0,1.484,29759.92,Approved,0
APP_00171,Justin Vincent,40,Graduate,Business Owner,18,3,Married,1083069,34579,2,18612,295741,1800375,614,10,0,4,5,665471,36,Business,90255.75,20.62,0.614,37064.75,Rejected,1
APP_00172,Nicholas Fry,33,Graduate,Self-Employed,8,3,Married,805214,22718,0,0,97809,2888589,747,13,0,7,0,352184,12,Personal,67101.17,0.0,0.437,44383.17,Approved,0
APP_00173,Kelsey Mills,37,High School,Salaried,12,0,Married,935025,27638,3,35063,123734,3816490,649,17,0,2,1,703753,12,Home,77918.75,45.0,0.753,15217.75,Rejected,0
APP_00174,Adam Ramos,63,Graduate,Salaried,6,1,Married,585433,19609,4,21953,350273,1659186,613,16,0,3,1,632536,48,Vehicle,48786.08,45.0,1.08,7224.08,Approved,1
APP_00175,Brittney Leon,42,Graduate,Self-Employed,3,1,Single,898946,23453,1,5646,132494,1363591,576,12,0,8,5,921229,24,Vehicle,74912.17,7.54,1.025,45813.17,Approved,1
APP_00176,James Bender,35,Graduate,Salaried,11,1,Married,801970,34474,3,24362,167528,1942996,719,4,0,1,1,1085746,24,Home,66830.83,36.45,1.354,7994.83,Rejected,0
APP_00177,Katherine Adams,34,Diploma,Salaried,2,0,Married,902071,28805,1,14514,345613,1720691,706,13,1,3,0,309644,48,Home,75172.58,19.31,0.343,31853.58,Approved,1
APP_00178,Lisa Bauer,24,High School,Salaried,4,2,Married,753505,24818,4,28256,463820,2333150,655,1,0,2,0,1003107,24,Home,62792.08,45.0,1.331,9718.08,Rejected,0
APP_00179,Lisa Evans,63,Graduate,Salaried,27,2,Single,565280,20187,3,21198,292548,1442774,724,24,0,8,0,277433,60,Vehicle,47106.67,45.0,0.491,5721.67,Approved,0
APP_00180,Mark Hill,31,Postgraduate,Salaried,9,4,Single,641344,18158,2,24050,176019,1628732,727,12,1,4,2,761119,48,Vehicle,53445.33,45.0,1.187,11237.33,Rejected,1
APP_00181,Mary Torres,36,Graduate,Self-Employed,15,3,Married,499734,10642,4,18740,128655,372758,613,11,0,3,2,415439,36,Vehicle,41644.5,45.0,0.831,12262.5,Rejected,0
APP_00182,Jeffrey Lucas,40,Graduate,Salaried,20,4,Married,778899,17428,4,29208,171577,726043,714,18,0,1,1,612451,84,Education,64908.25,45.0,0.786,18272.25,Approved,0
APP_00183,Marcus Blair,44,Graduate,Business Owner,3,0,Single,1030176,43931,1,3220,475063,2268980,781,16,0,6,1,592513,36,Personal,85848.0,3.75,0.575,38697.0,Approved,0
APP_00184,Michelle Martinez,61,High School,Salaried,9,0,Single,952489,23744,3,27594,438389,2956641,850,18,0,7,0,915518,24,Medical,79374.08,34.76,0.961,28036.08,Approved,0
APP_00185,Melinda Shaffer,50,Diploma,Salaried,28,1,Married,1018966,24087,0,0,305794,1752771,765,24,0,4,0,172632,120,Medical,84913.83,0.0,0.169,60826.83,Approved,0
APP_00186,Cameron Wong,65,Graduate,Self-Employed,27,1,Married,524159,14346,2,19655,238612,565989,747,24,0,1,0,642134,120,Business,43679.92,45.0,1.225,9678.92,Rejected,0
APP_00187,William Horn,36,Graduate,Salaried,7,1,Single,696559,17754,4,26120,231195,1442249,751,17,0,6,0,463283,36,Personal,58046.58,45.0,0.665,14172.58,Approved,0
APP_00188,Laura Miles,27,High School,Self-Employed,6,3,Married,923029,32569,4,34613,441905,2230298,611,5,0,1,1,563434,12,Personal,76919.08,45.0,0.61,9737.08,Rejected,1
APP_00189,Carolyn Ramirez,51,Postgraduate,Self-Employed,22,1,Married,768181,26949,2,25691,252035,1966648,714,20,0,1,0,592100,120,Home,64015.08,40.13,0.771,11375.08,Approved,0
APP_00190,Sierra Oneill,28,Graduate,Salaried,4,0,Married,1065424,30657,4,39953,399034,3803320,606,10,0,7,5,903707,24,Personal,88785.33,45.0,0.848,18175.33,Rejected,0
APP_00191,Brandon Acosta,57,Diploma,Salaried,1,0,Married,323475,13148,4,12130,102268,912742,701,1,0,1,0,167396,24,Personal,26956.25,45.0,0.517,1678.25,Approved,1
APP_00192,Christine Jones,33,High School,Salaried,0,4,Married,503337,20354,0,0,171941,1247128,712,8,1,6,0,390945,84,Personal,41944.75,0.0,0.777,21590.75,Approved,1
APP_00193,Tammy Riley,62,Diploma,Business Owner,19,2,Single,577673,13563,2,14845,104860,1063492,573,22,1,3,6,506061,12,Vehicle,48139.42,30.84,0.876,19731.42,Rejected,1
APP_00194,Sherry Barton,42,Graduate,Salaried,11,1,Married,434155,9643,3,16280,168419,906335,708,8,0,2,1,376351,24,Business,36179.58,45.0,0.867,10256.58,Rejected,0
APP_00195,Natasha Wilson DDS,34,Graduate,Salaried,2,1,Single,656248,26181,0,0,10000,988399,719,5,1,2,0,432064,60,Vehicle,54687.33,0.0,0.658,28506.33,Rejected,0
APP_00196,Teresa Burton,36,Postgraduate,Salaried,13,4,Single,988954,34587,4,37085,472011,2947980,675,14,0,4,1,1197152,120,Vehicle,82412.83,45.0,1.211,10740.83,Rejected,0
APP_00197,Ariel Holmes,62,Graduate,Contract,15,0,Married,620227,13831,2,12058,276991,1347169,746,23,0,4,0,743334,12,Personal,51685.58,23.33,1.198,25796.58,Approved,0
APP_00198,Joseph Spears,44,Postgraduate,Salaried,24,3,Single,689939,17690,0,0,224917,1065074,805,21,0,5,0,714393,24,Education,57494.92,0.0,1.035,39804.92,Approved,0
APP_00199,Jacob Ortiz,38,Graduate,Self-Employed,14,2,Single,747857,17188,2,23164,10000,3330434,680,14,0,4,1,555984,36,Business,62321.42,37.17,0.743,21969.42,Rejected,1
APP_00200,Angela Brown,55,Postgraduate,Business Owner,6,3,Married,282199,11658,0,0,79392,544918,651,7,0,4,1,420544,120,Vehicle,23516.58,0.0,1.49,11858.58,Approved,0
APP_00201,Michael Nelson,23,Postgraduate,Self-Employed,2,1,Married,987398,31577,4,37027,287419,2604238,836,4,0,8,0,542424,120,Medical,82283.17,45.0,0.549,13679.17,Approved,0
APP_00202,Paul Frazier,56,Graduate,Salaried,5,4,Married,780083,15717,3,29253,41470,3124657,771,6,0,4,1,1017203,120,Home,65006.92,45.0,1.304,20036.92,Approved,0
APP_00203,Kenneth Bennett,35,High School,Salaried,9,4,Married,741341,32434,4,27800,315339,2100397,701,12,0,7,0,377098,24,Home,61778.42,45.0,0.509,1544.42,Approved,0
APP_00204,Brian Mays,24,Graduate,Salaried,3,0,Married,495496,10914,4,18581,108177,502983,641,4,0,2,5,168154,48,Education,41291.33,45.0,0.339,11796.33,Rejected,1
APP_00205,David Sanchez,50,Postgraduate,Contract,6,0,Single,188328,8195,1,7062,47450,780314,715,24,0,3,0,192476,84,Medical,15694.0,45.0,1.022,437.0,Approved,0
APP_00206,James Buchanan,62,High School,Self-Employed,10,1,Married,597524,17364,4,22407,159081,990473,760,22,0,2,0,842702,60,Vehicle,49793.67,45.0,1.41,10022.67,Approved,0
APP_00207,Michelle Rice,45,Diploma,Self-Employed,4,2,Single,563155,10956,1,17132,124060,711919,702,22,0,5,0,268638,36,Education,46929.58,36.51,0.477,18841.58,Approved,0
APP_00208,Ryan Henderson,27,Postgraduate,Self-Employed,7,3,Married,945991,20197,4,35474,227584,1638918,743,4,0,5,0,1143752,48,Education,78832.58,45.0,1.209,23161.58,Rejected,0
APP_00209,Jesus Carrillo,60,Diploma,Contract,29,4,Married,559766,14519,3,20991,204641,0,699,20,1,6,1,704006,24,Home,46647.17,45.0,1.258,11137.17,Rejected,1
APP_00210,Jared Holmes,30,High School,Salaried,4,4,Single,464248,11566,3,17409,130042,987655,589,5,0,3,4,630745,36,Business,38687.33,45.0,1.359,9712.33,Rejected,1
APP_00211,Timothy Black,65,Diploma,Salaried,15,3,Single,491157,17694,0,0,42467,929442,680,3,0,6,3,393985,12,Home,40929.75,0.0,0.802,23235.75,Approved,0
APP_00212,Billy Lambert,60,Graduate,Salaried,23,0,Married,585076,19684,4,21940,155913,370151,745,18,0,1,4,656228,48,Vehicle,48756.33,45.0,1.122,7132.33,Rejected,1
APP_00213,Jennifer Harmon,35,Postgraduate,Salaried,4,0,Married,572100,12750,3,21453,239751,547612,678,12,0,5,0,50000,60,Medical,47675.0,45.0,0.087,13472.0,Rejected,0
APP_00214,Jaime Delgado,41,High School,Self-Employed,6,4,Married,430616,8171,0,0,98260,1231336,850,6,0,3,0,140774,12,Business,35884.67,0.0,0.327,27713.67,Approved,0
APP_00215,Scott Campbell,51,Postgraduate,Business Owner,25,2,Married,180000,4463,3,6750,69421,153564,732,19,0,8,2,192304,24,Personal,15000.0,45.0,1.068,3787.0,Rejected,0
APP_00216,Joyce Johnson,43,Graduate,Salaried,16,0,Single,553151,22298,2,20743,328098,2071358,692,4,0,3,2,764642,60,Medical,46095.92,45.0,1.382,3054.92,Rejected,0
APP_00217,Robin Maldonado,62,Postgraduate,Self-Employed,16,2,Single,359241,10511,3,13471,44215,1416130,694,13,0,4,2,334111,60,Home,29936.75,45.0,0.93,5954.75,Approved,1
APP_00218,Heather Patrick,49,Diploma,Salaried,29,1,Single,687920,13320,2,15094,167061,2095592,637,4,0,7,6,210380,48,Vehicle,57326.67,26.33,0.306,28912.67,Approved,0
APP_00219,Benjamin Miller,35,Graduate,Salaried,8,3,Married,665321,26212,3,24949,358769,1427677,762,7,0,7,0,840825,60,Vehicle,55443.42,45.0,1.264,4282.42,Approved,0
APP_00220,Jill Young,30,High School,Salaried,0,4,Married,612475,12452,0,0,267271,1041644,610,6,0,4,5,364012,48,Vehicle,51039.58,0.0,0.594,38587.58,Rejected,1
APP_00221,Jose Thomas,24,Graduate,Salaried,0,3,Single,677808,11491,3,25417,169124,2403964,743,3,0,7,3,863952,48,Business,56484.0,45.0,1.275,19576.0,Rejected,1
APP_00222,Megan Mclaughlin,65,High School,Salaried,25,2,Married,533797,11608,1,6945,124014,2267236,686,13,0,2,3,331326,48,Home,44483.08,15.61,0.621,25930.08,Rejected,0
APP_00223,Stefanie Lopez,43,High School,Business Owner,1,3,Single,1312295,43969,3,32206,481395,2590954,692,6,1,6,0,768085,120,Vehicle,109357.92,29.45,0.585,33182.92,Rejected,0
APP_00224,Amanda Chang,22,Graduate,Salaried,2,4,Married,489165,20536,4,18343,102176,1025112,641,3,0,4,4,339235,24,Business,40763.75,45.0,0.693,1884.75,Rejected,1
APP_00225,Tasha Fernandez,49,Postgraduate,Salaried,25,2,Married,737714,26223,2,27664,339930,2460589,636,11,0,6,3,911613,24,Education,61476.17,45.0,1.236,7589.17,Rejected,1
APP_00226,Bethany Sanders,32,Graduate,Contract,5,0,Married,491579,17681,1,8820,209104,1742800,666,5,0,6,1,218968,60,Home,40964.92,21.53,0.445,14463.92,Approved,0
APP_00227,Kathryn Beltran,58,Postgraduate,Business Owner,7,0,Married,875624,23338,0,0,417534,2364580,667,22,0,8,3,473584,60,Home,72968.67,0.0,0.541,49630.67,Approved,0
APP_00228,Cynthia Flynn,29,Diploma,Contract,9,4,Married,543309,18969,3,20374,76818,1700546,629,2,0,1,5,544706,120,Personal,45275.75,45.0,1.003,5932.75,Rejected,1
APP_00229,Willie Hansen,43,Postgraduate,Self-Employed,19,3,Married,799871,14110,0,0,230249,2416000,632,11,0,8,1,783896,24,Vehicle,66655.92,0.0,0.98,52545.92,Approved,0
APP_00230,Bradley Wiley,46,Graduate,Salaried,2,4,Married,817572,20595,0,0,351782,445008,711,7,0,1,3,424017,120,Home,68131.0,0.0,0.519,47536.0,Approved,0
APP_00231,Shannon Kelly,33,Graduate,Salaried,13,3,Single,617974,24639,2,21596,100778,838244,727,5,0,4,0,278012,60,Medical,51497.83,41.94,0.45,5262.83,Approved,0
APP_00232,Aaron Casey,51,Postgraduate,Salaried,19,2,Married,180000,4187,1,5542,44977,553476,725,18,0,8,1,138006,84,Vehicle,15000.0,36.95,0.767,5271.0,Approved,0
APP_00233,Caitlin Pacheco,29,Diploma,Salaried,1,0,Single,910973,19064,3,21287,78418,1302516,810,10,0,8,0,474257,24,Personal,75914.42,28.04,0.521,35563.42,Approved,0
APP_00234,April Clark,25,Postgraduate,Contract,0,2,Single,628803,15463,2,13313,149999,1420693,587,4,0,1,4,637166,36,Medical,52400.25,25.41,1.013,23624.25,Rejected,1
APP_00235,Barbara Morgan,25,Graduate,Self-Employed,2,0,Married,478334,16095,2,17937,143507,1839376,682,5,1,6,2,540388,24,Personal,39861.17,45.0,1.13,5829.17,Rejected,1
APP_00236,Mr. Hunter Smith,50,Diploma,Self-Employed,27,1,Single,770285,34400,3,27734,269134,2033778,621,19,0,8,1,1124371,48,Business,64190.42,43.21,1.46,2056.42,Rejected,1
APP_00237,Mark Bass,32,Graduate,Salaried,4,4,Married,920986,16133,2,13754,361280,2037476,699,10,1,8,2,518299,12,Personal,76748.83,17.92,0.563,46861.83,Rejected,0
APP_00238,Lisa Brown,37,Graduate,Salaried,5,1,Married,772122,27091,2,12725,139024,1739039,626,9,0,7,3,1133918,24,Business,64343.5,19.78,1.469,24527.5,Rejected,1
APP_00239,Thomas Thompson,39,High School,Contract,19,3,Married,623417,24515,2,15369,97005,1012496,676,9,0,2,0,623197,36,Vehicle,51951.42,29.58,1.0,12067.42,Approved,0
APP_00240,Sandra Bates,52,Graduate,Salaried,22,1,Married,766477,31227,1,12756,279780,1526391,656,3,0,6,0,367433,120,Vehicle,63873.08,19.97,0.479,19890.08,Approved,0
APP_00241,Ryan Jackson,48,Postgraduate,Contract,7,1,Married,573511,12919,4,21506,219166,2803535,772,14,0,5,2,273747,36,Personal,47792.58,45.0,0.477,13367.58,Approved,0
APP_00242,Stephanie Hawkins,58,Graduate,Salaried,31,1,Married,1030222,21659,0,0,483968,2693878,724,25,0,3,1,881617,24,Business,85851.83,0.0,0.856,64192.83,Approved,0
APP_00243,Kristin Horne,44,Graduate,Business Owner,23,1,Married,745083,18870,1,11742,309653,1767576,695,12,0,1,0,913027,24,Home,62090.25,18.91,1.225,31478.25,Rejected,0
APP_00244,Alyssa Snyder,38,Postgraduate,Self-Employed,15,2,Single,508403,18858,4,19065,154264,1645961,693,20,0,6,2,692388,60,Vehicle,42366.92,45.0,1.362,4443.92,Rejected,1
APP_00245,Kimberly Smith,37,Postgraduate,Contract,4,1,Single,460159,20409,2,17255,110446,1058027,602,17,0,8,4,369932,84,Business,38346.58,45.0,0.804,682.58,Rejected,1
APP_00246,Colton Drake,22,High School,Self-Employed,1,2,Married,351026,8779,0,0,49167,1712659,728,3,0,6,2,537581,36,Vehicle,29252.17,0.0,1.531,20473.17,Approved,0
APP_00247,Jasmin Davis,65,Graduate,Self-Employed,31,3,Married,980877,35198,3,36782,139683,3028806,733,4,0,6,0,1121239,120,Home,81739.75,45.0,1.143,9759.75,Rejected,0
APP_00248,Brenda Lewis,58,Graduate,Business Owner,10,3,Single,1410414,27966,4,38677,532938,2147391,728,24,0,4,1,1479484,24,Education,117534.5,32.91,1.049,50891.5,Approved,0
APP_00249,Alexandra Ibarra,33,Postgraduate,Salaried,7,0,Single,997599,25431,2,13407,427816,1447389,661,6,0,6,0,665925,48,Business,83133.25,16.13,0.668,44295.25,Approved,0
APP_00250,Mark Nichols,26,Diploma,Salaried,5,1,Married,760495,12723,0,0,241956,2278885,569,4,0,5,6,613140,84,Vehicle,63374.58,0.0,0.806,50651.58,Rejected,1
APP_00251,John Li,25,High School,Salaried,1,0,Married,438862,17674,3,16457,17466,869713,782,7,0,6,1,267057,120,Personal,36571.83,45.0,0.609,2440.83,Approved,0
APP_00252,Mark Byrd,29,Graduate,Self-Employed,9,0,Married,579854,11120,2,11276,89032,750091,671,3,0,7,3,245042,84,Personal,48321.17,23.34,0.423,25925.17,Rejected,1
APP_00253,Justin Barnett,22,High School,Business Owner,2,3,Married,1155541,21470,0,0,311020,3556270,781,1,0,7,1,1263785,60,Personal,96295.08,0.0,1.094,74825.08,Approved,0
APP_00254,Katherine Kim,54,Graduate,Self-Employed,6,4,Married,1015022,37591,2,19752,338284,2119648,762,8,0,7,0,888564,84,Business,84585.17,23.35,0.875,27242.17,Approved,0
APP_00255,Stephanie Kelly,36,Graduate,Salaried,16,4,Married,549177,20125,2,20594,144166,220024,737,14,1,8,0,585355,36,Medical,45764.75,45.0,1.066,5045.75,Approved,1
APP_00256,Timothy Simon,60,Graduate,Business Owner,29,3,Single,390771,13866,2,14653,128882,1045540,807,7,1,4,0,506210,120,Home,32564.25,45.0,1.295,4045.25,Rejected,1
APP_00257,Kara Moore,56,Postgraduate,Contract,1,4,Married,618251,21702,0,0,126394,1849229,759,9,0,7,1,632277,36,Medical,51520.92,0.0,1.023,29818.92,Approved,0
APP_00258,Lee Garrett,27,Graduate,Self-Employed,4,4,Married,1090600,31752,0,0,459914,4230079,677,8,0,7,3,1187223,36,Vehicle,90883.33,0.0,1.089,59131.33,Approved,0
APP_00259,Shawn Valentine,58,Graduate,Contract,25,3,Single,461618,11880,3,17310,123792,1168537,802,12,0,3,0,145674,84,Vehicle,38468.17,45.0,0.316,9278.17,Approved,0
APP_00260,Paul Martinez,32,High School,Self-Employed,3,4,Single,555690,24730,4,20838,173911,1153554,724,8,0,1,0,203205,24,Personal,46307.5,45.0,0.366,739.5,Approved,0
APP_00261,Edward Kennedy,23,Diploma,Self-Employed,0,3,Married,1224009,50815,2,22631,344406,4319245,725,3,0,1,2,1580221,60,Medical,102000.75,22.19,1.291,28554.75,Rejected,1
APP_00262,Carly Richards,36,Graduate,Contract,15,2,Married,240574,9024,3,9021,22351,496507,671,10,0,1,4,206628,120,Personal,20047.83,45.0,0.859,2002.83,Rejected,1
APP_00263,Courtney Carrillo,59,Diploma,Business Owner,33,2,Married,1153938,43706,0,0,268173,2371724,650,11,0,5,2,1763462,60,Home,96161.5,0.0,1.528,52455.5,Approved,0
APP_00264,Samantha Lam,26,High School,Salaried,6,2,Married,746453,31779,1,8906,259813,1928863,554,6,0,7,6,752315,12,Personal,62204.42,14.32,1.008,21519.42,Rejected,1
APP_00265,Taylor Phillips,23,Graduate,Self-Employed,2,0,Single,558469,12301,4,20942,73042,1579278,633,1,1,2,3,298633,84,Home,46539.08,45.0,0.535,13296.08,Rejected,1
APP_00266,Andrea Smith,39,Postgraduate,Self-Employed,9,1,Married,701520,18642,4,26307,97180,1417490,753,17,0,6,0,583207,48,Medical,58460.0,45.0,0.831,13511.0,Approved,0
APP_00267,James Hill,31,Graduate,Salaried,9,2,Married,680887,15227,2,17697,229106,1900331,654,8,0,1,0,672985,36,Personal,56740.58,31.19,0.988,23816.58,Approved,0
APP_00268,Adam Bryant,27,Graduate,Salaried,0,4,Married,546967,19316,0,0,178851,1825683,682,6,0,7,2,154370,36,Vehicle,45580.58,0.0,0.282,26264.58,Approved,0
APP_00269,Nicholas Avery,27,Diploma,Salaried,0,1,Single,375132,9759,1,14067,84209,1167408,569,1,0,3,2,323108,120,Personal,31261.0,45.0,0.861,7435.0,Rejected,1
